Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Density (kg/m3),Error Code (NA),External pH (Dynamic Salinity) (pH),FET External Voltage (V),Instrument Clock (Gregorian days since 19700101T000000Z),Internal Humidity (%),Internal Temperature (C),Oxygen Concentration Corrected (ml/l),Practical Salinity (psu),Pressure (decibar),Sigma-t (kg/m3),Sigma-theta (0 dbar) (kg/m3),Sound Speed (m/s),Temperature (C)
2025-02-17T16:46:37.821Z,2.73365,1026.02149,0,7.7303,-0.896096,20136.19897,0.5,1,5.128,31.968,83.244,25.62484577,25.62501082,1449.622613,0.6954
2025-02-17T16:48:37.821Z,2.73372,1026.021296,0,7.7299,-0.896114,20136.20036,0.5,1,5.131,31.9679,83.232,25.62471141,25.62487651,1449.626838,0.6964
2025-02-17T16:50:38.068Z,2.7339,1026.020465,0,7.7288,-0.89617,20136.20175,0.5,1,5.136,31.9669,83.263,25.62373961,25.62390501,1449.640123,0.6995
2025-02-17T16:52:37.820Z,2.73378,1026.021592,0,7.7284,-0.896195,20136.20314,0.5,1,5.128,31.9683,83.23,25.62501708,25.62518221,1449.628703,0.6967
2025-02-17T16:54:37.816Z,2.73373,1026.021225,0,7.7286,-0.896184,20136.20453,0.5,1,5.13,31.9681,83.182,25.62487772,25.62504272,1449.625837,0.6963
2025-02-17T16:56:37.816Z,2.73385,1026.020443,0,7.7286,-0.896187,20136.20591,0.5,1,5.135,31.9673,83.18,25.62411,25.62427517,1449.635211,0.6986
2025-02-17T16:58:37.816Z,2.7339,1026.019224,0,7.7278,-0.896224,20136.2073,0.5,1,5.137,31.9662,83.131,25.62312782,25.62329301,1449.641148,0.7004
2025-02-17T17:00:37.816Z,2.73388,1026.019261,0,7.7274,-0.896247,20136.20869,0.5,1,5.135,31.9665,83.081,25.62340158,25.62356663,1449.638004,0.6998
2025-02-17T17:02:37.816Z,2.73393,1026.017201,0,7.7271,-0.896259,20136.21008,0.5,1,5.132,31.9646,83,25.62173252,25.62189757,1449.645999,0.7024
2025-02-17T17:04:37.819Z,2.73392,1026.018064,0,7.7278,-0.896226,20136.21147,0.5,1,5.131,31.9658,82.962,25.6227736,25.62293849,1449.640605,0.701
2025-02-17T17:06:37.815Z,2.73394,1026.01777,0,7.727,-0.89627,20136.21286,0.5,1,5.126,31.9657,82.922,25.62267156,25.62283639,1449.641644,0.7014
2025-02-17T17:08:37.816Z,2.73393,1026.018124,0,7.7257,-0.896337,20136.21425,0.5,1,5.128,31.9661,82.924,25.62301499,25.6231798,1449.640387,0.701
2025-02-17T17:10:37.816Z,2.73384,1026.018688,0,7.7251,-0.896376,20136.21564,0.5,1,5.121,31.9665,82.956,25.62342316,25.62358792,1449.634155,0.6994
2025-02-17T17:12:37.798Z,2.73399,1026.016231,0,7.7248,-0.896385,20136.21703,0.5,1,5.111,31.9639,82.931,25.62109372,25.62125873,1449.650321,0.7038
2025-02-17T17:14:37.820Z,2.73411,1026.014946,0,7.7238,-0.896437,20136.21841,0.5,1,5.119,31.9622,82.985,25.61955846,25.6197238,1449.663047,0.7069
2025-02-17T17:16:37.821Z,2.73435,1026.0135,0,7.7235,-0.896446,20136.2198,0.5,1,5.135,31.9606,83.006,25.61802244,25.61818816,1449.682196,0.7115
2025-02-17T17:18:38.069Z,2.73433,1026.013962,0,7.7232,-0.896463,20136.22119,0.5,1,5.153,31.9609,83.044,25.61830167,25.61846742,1449.680025,0.7108
2025-02-17T17:20:37.820Z,2.73448,1026.012549,0,7.7216,-0.896545,20136.22258,0.5,1,5.184,31.9594,83.042,25.61690545,25.61707145,1449.693926,0.7143
2025-02-17T17:22:37.821Z,2.73447,1026.014458,0,7.7225,-0.896501,20136.22397,0.5,1,5.178,31.962,82.973,25.61913802,25.61930371,1449.684431,0.7117
2025-02-17T17:24:37.816Z,2.73441,1026.014933,0,7.7226,-0.896499,20136.22536,0.5,1,5.164,31.9625,82.973,25.61961062,25.61977622,1449.679179,0.7104
2025-02-17T17:26:37.820Z,2.73447,1026.014974,0,7.7222,-0.896518,20136.22675,0.5,1,5.158,31.9623,83.025,25.61940644,25.6195722,1449.683398,0.7112
2025-02-17T17:28:37.816Z,2.73448,1026.012494,0,7.7231,-0.896466,20136.22814,0.5,1,5.174,31.96,82.922,25.61742067,25.61758638,1449.690046,0.7137
2025-02-17T17:30:37.816Z,2.73458,1026.011685,0,7.7217,-0.896544,20136.22953,0.5,1,5.204,31.9591,82.929,25.61658288,25.61674876,1449.698519,0.7158
2025-02-17T17:32:37.820Z,2.73448,1026.012584,0,7.7223,-0.896509,20136.23091,0.5,1,5.204,31.96,82.941,25.61742067,25.61758642,1449.690355,0.7137
2025-02-17T17:34:37.821Z,2.73454,1026.011495,0,7.7226,-0.896494,20136.2323,0.5,1,5.213,31.9593,82.847,25.61678169,25.61694735,1449.69427,0.7151
2025-02-17T17:36:37.816Z,2.73464,1026.00996,0,7.7224,-0.8965,20136.23369,0.5,1,5.234,31.9577,82.828,25.61534277,25.61550859,1449.704575,0.7179
2025-02-17T17:38:37.821Z,2.73464,1026.010237,0,7.7229,-0.896476,20136.23508,0.5,1,5.259,31.9582,82.797,25.61576672,25.61593245,1449.702917,0.7175
2025-02-17T17:40:37.816Z,2.7347,1026.009146,0,7.7231,-0.89646,20136.23647,0.5,1,5.263,31.9573,82.74,25.61495052,25.61511626,1449.708531,0.7192
2025-02-17T17:42:37.821Z,2.73468,1026.010268,0,7.7246,-0.896386,20136.23786,0.5,1,5.248,31.9589,82.684,25.61633532,25.61650082,1449.701558,0.7174
2025-02-17T17:44:38.064Z,2.73456,1026.010572,0,7.7253,-0.896345,20136.23925,0.5,1,5.239,31.9588,82.747,25.6163361,25.61650161,1449.695623,0.7159
2025-02-17T17:46:37.798Z,2.73457,1026.009925,0,7.7259,-0.89631,20136.24064,0.5,1,5.233,31.9581,82.74,25.61572418,25.61588973,1449.698674,0.7168
2025-02-17T17:48:37.816Z,2.73465,1026.008732,0,7.7249,-0.896365,20136.24203,0.5,1,5.26,31.9567,82.753,25.61447322,25.61463896,1449.70749,0.7191
2025-02-17T17:50:37.821Z,2.73485,1026.006989,0,7.7253,-0.896335,20136.24341,0.5,1,5.282,31.9548,82.759,25.61271149,25.61287755,1449.724626,0.7234
2025-02-17T17:52:37.816Z,2.73505,1026.002297,0,7.7251,-0.896338,20136.2448,0.5,1,5.301,31.9494,82.778,25.6079437,25.60811033,1449.753241,0.7312
2025-02-17T17:54:37.820Z,2.73495,1025.994513,0,7.7266,-0.896244,20136.24619,0.5,1,5.366,31.9399,82.841,25.59987155,25.60003877,1449.777573,0.7391
2025-02-17T17:56:37.816Z,2.735,1025.994263,0,7.7264,-0.896255,20136.24758,0.5,1,5.412,31.9395,82.868,25.59949535,25.5996627,1449.782028,0.7401
2025-02-17T17:58:37.816Z,2.73486,1025.991921,0,7.7284,-0.896142,20136.24897,0.5,1,5.44,31.9365,82.897,25.59701663,25.59718408,1449.78397,0.7413
2025-02-17T18:00:37.816Z,2.73487,1025.992031,0,7.7286,-0.89613,20136.25036,0.5,1,5.46,31.9365,82.92,25.59701663,25.59718413,1449.784343,0.7413
2025-02-17T18:02:37.815Z,2.73519,1025.996128,0,7.7287,-0.896128,20136.25175,0.5,1,5.46,31.9416,82.91,25.60116298,25.60133048,1449.787318,0.7405
2025-02-17T18:04:37.815Z,2.73484,1025.991504,0,7.7312,-0.895991,20136.25314,0.5,1,5.431,31.9362,82.86,25.59677529,25.59694266,1449.782971,0.7413
2025-02-17T18:06:37.819Z,2.73473,1025.989963,0,7.7322,-0.895933,20136.25453,0.5,1,5.46,31.9345,82.828,25.59538592,25.59555323,1449.782013,0.7417
2025-02-17T18:08:37.819Z,2.7348,1025.990565,0,7.7331,-0.895887,20136.25591,0.5,1,5.479,31.9357,82.747,25.59637306,25.59654019,1449.780473,0.7413
2025-02-17T18:10:37.815Z,2.73496,1025.99458,0,7.7342,-0.895829,20136.2573,0.5,1,5.454,31.9403,82.784,25.60020966,25.60037675,1449.775815,0.7388
2025-02-17T18:12:38.064Z,2.73504,1025.995872,0,7.7354,-0.895767,20136.25869,0.5,1,5.43,31.9424,82.69,25.60194803,25.60211489,1449.772987,0.7379
2025-02-17T18:14:37.815Z,2.73496,1025.994968,0,7.7366,-0.895704,20136.26008,0.5,1,5.434,31.9414,82.669,25.60114355,25.60131035,1449.771318,0.7379
2025-02-17T18:16:37.816Z,2.73492,1025.994055,0,7.7365,-0.895707,20136.26147,0.5,1,5.428,31.9405,82.634,25.60039776,25.6005645,1449.771373,0.7383
2025-02-17T18:18:37.816Z,2.73485,1025.991243,0,7.7374,-0.895655,20136.26286,0.5,1,5.442,31.9371,82.646,25.59753197,25.59769886,1449.777966,0.7407
2025-02-17T18:20:37.816Z,2.73478,1025.990629,0,7.7381,-0.895613,20136.26425,0.5,1,5.463,31.9358,82.74,25.59646983,25.59663692,1449.779128,0.741
2025-02-17T18:22:37.816Z,2.73463,1025.987666,0,7.7385,-0.895586,20136.26564,0.5,1,5.497,31.932,82.782,25.59330945,25.59347671,1449.783402,0.7429
2025-02-17T18:24:37.816Z,2.73467,1025.988298,0,7.7392,-0.895552,20136.26703,0.5,1,5.521,31.9328,82.776,25.59396935,25.59413659,1449.783003,0.7426
2025-02-17T18:26:37.816Z,2.73467,1025.987743,0,7.7407,-0.895466,20136.26841,0.5,1,5.529,31.932,82.803,25.59328767,25.59345501,1449.785562,0.7433
2025-02-17T18:28:37.815Z,2.73488,1025.989688,0,7.7416,-0.895419,20136.2698,0.5,1,5.524,31.9343,82.828,25.59511616,25.59528362,1449.790842,0.7437
2025-02-17T18:30:37.816Z,2.73474,1025.988758,0,7.7423,-0.89538,20136.27119,0.5,1,5.506,31.9331,82.828,25.59418347,25.59435087,1449.786519,0.7431
2025-02-17T18:32:37.815Z,2.73463,1025.987112,0,7.7411,-0.895446,20136.27258,0.5,1,5.525,31.9312,82.809,25.59262777,25.59279513,1449.785961,0.7436
2025-02-17T18:34:37.816Z,2.73477,1025.988215,0,7.7411,-0.895449,20136.27397,0.5,1,5.532,31.9326,82.809,25.59373224,25.59389966,1449.78964,0.744
2025-02-17T18:36:37.817Z,2.73473,1025.987058,0,7.7424,-0.895372,20136.27536,0.5,1,5.53,31.9315,82.759,25.59281467,25.59298201,1449.790096,0.7446
2025-02-17T18:38:38.069Z,2.73474,1025.987016,0,7.7428,-0.895353,20136.27675,0.5,1,5.538,31.9318,82.697,25.59306689,25.5932341,1449.788579,0.7444
2025-02-17T18:40:37.819Z,2.73477,1025.987192,0,7.7439,-0.895293,20136.27814,0.5,1,5.534,31.9319,82.722,25.59312556,25.59329285,1449.790936,0.7448
2025-02-17T18:42:37.815Z,2.73473,1025.98652,0,7.744,-0.89529,20136.27953,0.5,1,5.536,31.9313,82.682,25.59264288,25.59281008,1449.78949,0.7448
2025-02-17T18:44:37.819Z,2.73476,1025.986296,0,7.7444,-0.895267,20136.28091,0.6,1,5.541,31.9311,82.676,25.59244932,25.59261655,1449.791855,0.7454
2025-02-17T18:46:37.816Z,2.73479,1025.986217,0,7.7457,-0.895197,20136.2823,0.5,1,5.535,31.9311,82.663,25.59243298,25.59260021,1449.793008,0.7457
2025-02-17T18:48:37.816Z,2.73479,1025.985849,0,7.7461,-0.895173,20136.28369,0.5,1,5.542,31.9306,82.676,25.59200352,25.5921708,1449.794829,0.7462
2025-02-17T18:50:37.815Z,2.73478,1025.985858,0,7.7466,-0.895143,20136.28508,0.5,1,5.539,31.9306,82.678,25.59200352,25.59217081,1449.794861,0.7462
2025-02-17T18:52:37.815Z,2.73476,1025.985446,0,7.747,-0.895125,20136.28647,0.5,1,5.539,31.93,82.695,25.59150995,25.59167728,1449.79525,0.7464
2025-02-17T18:54:37.816Z,2.73474,1025.98489,0,7.7487,-0.895029,20136.28786,0.5,1,5.546,31.9295,82.665,25.59109683,25.5912641,1449.795008,0.7466
2025-02-17T18:56:37.821Z,2.73454,1025.982688,0,7.7488,-0.895019,20136.28925,0.5,1,5.56,31.9266,82.697,25.58874214,25.58890946,1449.793494,0.747
2025-02-17T18:58:37.820Z,2.73463,1025.983146,0,7.7504,-0.894933,20136.29064,0.5,1,5.58,31.927,82.734,25.58902578,25.58919324,1449.797809,0.7477
2025-02-17T19:00:37.816Z,2.73454,1025.982177,0,7.7509,-0.894904,20136.29203,0.5,1,5.585,31.9257,82.751,25.58797455,25.58814203,1449.796812,0.7478
2025-02-17T19:02:37.820Z,2.73466,1025.983162,0,7.7516,-0.894868,20136.29341,0.5,1,5.596,31.927,82.742,25.58900399,25.5891715,1449.799757,0.7481
2025-02-17T19:04:38.064Z,2.73487,1025.983478,0,7.7523,-0.894828,20136.2948,0.5,1,5.589,31.9274,82.766,25.58921132,25.58937905,1449.810226,0.7502
2025-02-17T19:06:37.819Z,2.73473,1025.983565,0,7.7525,-0.894822,20136.29619,0.5,1,5.582,31.9274,82.764,25.58930397,25.58947156,1449.802464,0.7485
2025-02-17T19:08:37.815Z,2.73474,1025.98287,0,7.7539,-0.894743,20136.29758,0.5,1,5.583,31.9267,82.747,25.58869181,25.58885943,1449.805351,0.7494
2025-02-17T19:10:37.816Z,2.7346,1025.981568,0,7.7543,-0.89472,20136.29897,0.5,1,5.594,31.9251,82.74,25.58742106,25.5875886,1449.801748,0.7491
2025-02-17T19:12:37.815Z,2.73454,1025.980155,0,7.7536,-0.894756,20136.30036,0.5,1,5.611,31.9237,82.688,25.58625669,25.58642416,1449.802227,0.7498
2025-02-17T19:14:37.816Z,2.73449,1025.980285,0,7.7547,-0.894696,20136.30175,0.5,1,5.624,31.9238,82.69,25.58637528,25.5865427,1449.79921,0.7491
2025-02-17T19:16:37.816Z,2.73452,1025.979567,0,7.755,-0.894681,20136.30314,0.5,1,5.638,31.9234,82.615,25.58601536,25.58618267,1449.800644,0.7498
2025-02-17T19:18:37.816Z,2.73445,1025.978824,0,7.7568,-0.894582,20136.30453,0.5,1,5.637,31.9226,82.594,25.58537181,25.58553906,1449.799241,0.7498
2025-02-17T19:20:37.820Z,2.73441,1025.978968,0,7.7576,-0.89454,20136.30591,0.5,1,5.641,31.923,82.546,25.58574262,25.58590972,1449.794901,0.7489
2025-02-17T19:22:37.816Z,2.73448,1025.979266,0,7.7573,-0.894554,20136.3073,0.5,1,5.645,31.9233,82.565,25.58595126,25.58611845,1449.798336,0.7495
2025-02-17T19:24:37.816Z,2.73456,1025.978946,0,7.7598,-0.894417,20136.30869,0.5,1,5.642,31.9231,82.546,25.58572497,25.58589221,1449.803218,0.7507
2025-02-17T19:26:37.816Z,2.73452,1025.979147,0,7.7586,-0.894483,20136.31008,0.5,1,5.635,31.9233,82.546,25.58592401,25.5860912,1449.800301,0.75
2025-02-17T19:28:37.816Z,2.73442,1025.977504,0,7.7595,-0.894431,20136.31147,0.5,1,5.634,31.921,82.6,25.58402475,25.58419209,1449.802214,0.7509
2025-02-17T19:30:37.816Z,2.7345,1025.977451,0,7.7601,-0.894398,20136.31286,0.5,1,5.653,31.921,82.602,25.58396479,25.58413221,1449.807248,0.752
2025-02-17T19:32:38.065Z,2.73454,1025.978468,0,7.7616,-0.89432,20136.31425,0.5,1,5.661,31.9219,82.659,25.58471059,25.58487811,1449.80755,0.7516
2025-02-17T19:34:37.819Z,2.73457,1025.979511,0,7.7624,-0.894279,20136.31564,0.5,1,5.652,31.923,82.684,25.58563363,25.58580117,1449.806234,0.7509
2025-02-17T19:36:37.816Z,2.73472,1025.979332,0,7.7618,-0.894308,20136.31703,0.5,1,5.634,31.923,82.669,25.58553003,25.58569769,1449.814629,0.7528
2025-02-17T19:38:37.815Z,2.73476,1025.978863,0,7.7624,-0.894274,20136.31841,0.5,1,5.631,31.9222,82.72,25.58482104,25.58498888,1449.81985,0.754
2025-02-17T19:40:37.816Z,2.73454,1025.979452,0,7.7631,-0.89424,20136.3198,0.5,1,5.624,31.9228,82.703,25.58548364,25.5856512,1449.805367,0.7507
2025-02-17T19:42:37.820Z,2.73455,1025.979132,0,7.7637,-0.894208,20136.32119,0.5,1,5.628,31.9228,82.638,25.58547274,25.58564018,1449.805222,0.7509
2025-02-17T19:44:37.816Z,2.73447,1025.976909,0,7.7636,-0.894207,20136.32258,0.5,1,5.65,31.92,82.663,25.5831331,25.58330067,1449.809183,0.7525
2025-02-17T19:46:37.820Z,2.73455,1025.977049,0,7.7646,-0.894155,20136.32397,0.5,1,5.659,31.9204,82.632,25.58342215,25.58358972,1449.811939,0.7531
2025-02-17T19:48:37.815Z,2.73447,1025.97687,0,7.7654,-0.894109,20136.32536,0.5,1,5.671,31.9201,82.638,25.58321354,25.58338106,1449.80891,0.7525
2025-02-17T19:50:37.816Z,2.73462,1025.977461,0,7.7662,-0.894064,20136.32675,0.5,1,5.666,31.9208,82.657,25.58371666,25.58388432,1449.81515,0.7536
2025-02-17T19:52:37.815Z,2.73449,1025.978294,0,7.7668,-0.894038,20136.32814,0.5,1,5.659,31.9218,82.632,25.58466285,25.58483027,1449.804251,0.751
2025-02-17T19:54:37.815Z,2.73443,1025.979146,0,7.7668,-0.89404,20136.32953,0.5,1,5.642,31.9227,82.64,25.58547405,25.58564137,1449.798301,0.7494
2025-02-17T19:56:37.820Z,2.73446,1025.978736,0,7.768,-0.893972,20136.33091,0.5,1,5.638,31.922,82.684,25.58485644,25.58502393,1449.802632,0.7504
2025-02-17T19:58:38.063Z,2.73461,1025.979188,0,7.7676,-0.893993,20136.3323,0.5,1,5.634,31.9228,82.657,25.58544003,25.58560756,1449.808258,0.7515
2025-02-17T20:00:37.820Z,2.7348,1025.980402,0,7.7685,-0.893945,20136.33369,0.5,1,5.627,31.9242,82.69,25.5865008,25.58666852,1449.816109,0.7527
2025-02-17T20:02:37.819Z,2.73474,1025.981322,0,7.7685,-0.893948,20136.33508,0.5,1,5.619,31.925,82.728,25.58723705,25.58740472,1449.810059,0.751
2025-02-17T20:04:37.820Z,2.73485,1025.980781,0,7.7687,-0.893932,20136.33647,0.5,1,5.614,31.9247,82.684,25.58690847,25.58707618,1449.816221,0.7526
2025-02-17T20:06:37.815Z,2.73485,1025.983275,0,7.769,-0.89392,20136.33786,0.5,1,5.604,31.9275,82.703,25.58930811,25.58947569,1449.807973,0.7499
2025-02-17T20:08:37.815Z,2.73479,1025.984195,0,7.7692,-0.893914,20136.33925,0.5,1,5.586,31.9285,82.707,25.59020521,25.59037268,1449.801636,0.7482
2025-02-17T20:10:37.815Z,2.73469,1025.985033,0,7.7687,-0.893944,20136.34064,0.5,1,5.572,31.9296,82.671,25.59120996,25.5913772,1449.79251,0.746
2025-02-17T20:12:37.819Z,2.73496,1025.986465,0,7.7684,-0.893962,20136.34203,0.5,1,5.553,31.9316,82.651,25.59274259,25.59290994,1449.801208,0.7474
2025-02-17T20:14:37.815Z,2.73462,1025.985,0,7.7685,-0.893958,20136.34341,0.5,1,5.535,31.9297,82.634,25.59135031,25.59151738,1449.78704,0.7449
2025-02-17T20:16:37.815Z,2.73463,1025.985069,0,7.7682,-0.893973,20136.3448,0.5,1,5.541,31.9296,82.669,25.59125353,25.5914207,1449.78884,0.7452
2025-02-17T20:18:37.815Z,2.73467,1025.98473,0,7.7674,-0.894015,20136.34619,0.5,1,5.546,31.9294,82.64,25.59105451,25.59122168,1449.791287,0.7459
2025-02-17T20:20:37.815Z,2.7346,1025.983581,0,7.7674,-0.894014,20136.34758,0.5,1,5.555,31.9279,82.659,25.58981516,25.58998238,1449.792331,0.7465
2025-02-17T20:22:37.815Z,2.7346,1025.98394,0,7.7678,-0.893993,20136.34897,0.5,1,5.563,31.9284,82.644,25.59024461,25.59041178,1449.790478,0.746
2025-02-17T20:24:37.819Z,2.73481,1025.983625,0,7.7677,-0.893995,20136.35036,0.5,1,5.565,31.9282,82.644,25.58993663,25.590104,1449.802489,0.7487
2025-02-17T20:26:38.064Z,2.73466,1025.984153,0,7.7664,-0.894066,20136.35175,0.5,1,5.571,31.9288,82.626,25.59054461,25.59071177,1449.792536,0.7464
2025-02-17T20:28:37.819Z,2.73466,1025.983669,0,7.7671,-0.894029,20136.35314,0.5,1,5.575,31.9281,82.651,25.58994336,25.59011062,1449.795195,0.7471
2025-02-17T20:30:37.815Z,2.73468,1025.983382,0,7.7661,-0.89408,20136.35453,0.5,1,5.575,31.9278,82.646,25.58968024,25.58984751,1449.796534,0.7475
2025-02-17T20:32:37.815Z,2.73553,1025.983737,0,7.7666,-0.894048,20136.35591,0.5,1,5.569,31.9289,82.651,25.590036,25.59020408,1449.842177,0.7572
2025-02-17T20:34:37.820Z,2.73502,1025.982879,0,7.7684,-0.893952,20136.3573,0.5,1,5.569,31.9274,82.663,25.58910771,25.58927538,1449.817194,0.7521
2025-02-17T20:36:37.815Z,2.73487,1025.983322,0,7.7662,-0.894075,20136.35869,0.5,1,5.574,31.9279,82.644,25.58963534,25.5898028,1449.807092,0.7498
2025-02-17T20:38:37.816Z,2.73489,1025.983944,0,7.7666,-0.894054,20136.36008,0.5,1,5.566,31.9284,82.688,25.59004846,25.59021601,1449.807561,0.7496
2025-02-17T20:40:37.815Z,2.73479,1025.98734,0,7.7669,-0.894046,20136.36147,0.5,1,5.559,31.9324,82.665,25.59354412,25.59371128,1449.789311,0.7445
2025-02-17T20:42:37.816Z,2.73479,1025.987397,0,7.7659,-0.8941,20136.36286,0.5,1,5.531,31.9325,82.659,25.59363002,25.59379716,1449.788892,0.7444
2025-02-17T20:44:37.819Z,2.7347,1025.987975,0,7.7672,-0.894029,20136.36425,0.6,1,5.516,31.933,82.678,25.59411391,25.59428098,1449.783043,0.7429
2025-02-17T20:46:37.815Z,2.73473,1025.991079,0,7.7663,-0.894082,20136.36564,0.5,1,5.501,31.9366,82.684,25.59718414,25.59735103,1449.77337,0.7397
2025-02-17T20:48:37.815Z,2.73479,1025.992961,0,7.7654,-0.894138,20136.36703,0.5,1,5.479,31.9388,82.69,25.59903558,25.5992024,1449.769569,0.7382
2025-02-17T20:50:37.820Z,2.73483,1025.995283,0,7.7657,-0.894123,20136.36841,0.5,1,5.455,31.9414,82.715,25.601236,25.60140275,1449.764332,0.7362
2025-02-17T20:52:38.063Z,2.73476,1025.997886,0,7.7653,-0.894148,20136.3698,0.5,1,5.42,31.9443,82.728,25.60377012,25.60393666,1449.751567,0.7325
2025-02-17T20:54:37.815Z,2.73476,1025.996557,0,7.7648,-0.894175,20136.37119,0.5,1,5.409,31.9424,82.791,25.60214377,25.60231055,1449.758252,0.7343
2025-02-17T20:56:37.815Z,2.73499,1025.996502,0,7.765,-0.894158,20136.37258,0.6,1,5.402,31.9426,82.778,25.60215788,25.60232485,1449.770587,0.737
2025-02-17T20:58:37.814Z,2.73488,1025.99767,0,7.7637,-0.894233,20136.37397,0.5,1,5.398,31.9437,82.809,25.6031733,25.60334017,1449.761636,0.7346
2025-02-17T21:00:37.816Z,2.73486,1025.997076,0,7.7635,-0.894246,20136.37536,0.5,1,5.395,31.9431,82.789,25.6026743,25.60284114,1449.761879,0.7349
2025-02-17T21:02:37.820Z,2.73482,1025.997281,0,7.7618,-0.894339,20136.37675,0.5,1,5.396,31.9434,82.772,25.60295913,25.60312587,1449.758363,0.7341
2025-02-17T21:04:37.814Z,2.73483,1025.998079,0,7.7615,-0.894355,20136.37814,0.5,1,5.396,31.9443,82.778,25.60372665,25.60389336,1449.756017,0.7333
2025-02-17T21:06:37.815Z,2.7348,1025.998248,0,7.7606,-0.894406,20136.37953,0.5,1,5.392,31.9442,82.828,25.60365707,25.60382386,1449.755786,0.7331
2025-02-17T21:08:37.819Z,2.73484,1025.998477,0,7.7615,-0.894353,20136.38091,0.5,1,5.383,31.9445,82.828,25.60388755,25.60405436,1449.757094,0.7333
